x,y,category_label,category_predict
1.9769999999999999,12.28,3,3
1.9769999999999999,12.36,2,2
1.9769999999999999,12.44,3,2
1.9769999999999999,12.52,2,2
1.9769999999999999,12.6,2,2
1.9769999999999999,12.68,2,2
1.9769999999999999,12.76,3,2
1.9769999999999999,12.84,3,2
1.9769999999999999,12.92,3,2
1.9769999999999999,13.0,3,2
1.8840000000000001,13.0,0,1
1.8840000000000001,12.92,1,1
1.8840000000000001,12.84,2,1
1.8840000000000001,12.76,3,2
1.8840000000000001,12.68,3,2
1.8840000000000001,12.6,3,2
1.8840000000000001,12.52,3,2
1.8840000000000001,12.44,2,3
1.8840000000000001,12.36,2,3
1.8840000000000001,12.28,2,3
1.8840000000000001,12.2,1,3
1.8840000000000001,12.12,2,3
1.8840000000000001,12.04,3,3
1.8840000000000001,11.96,3,3
1.8840000000000001,11.88,1,2
1.8840000000000001,11.8,2,2
1.8840000000000001,11.72,2,3
1.8840000000000001,11.64,2,2
1.8840000000000001,11.56,2,2
1.8840000000000001,11.48,2,2
1.8840000000000001,11.4,2,2
1.8840000000000001,11.32,2,2
1.8840000000000001,11.24,3,2
1.8840000000000001,11.16,2,2
1.8840000000000001,11.08,2,2
1.8840000000000001,11.0,1,1
1.791,11.0,0,1
1.791,11.08,1,1
1.791,11.16,1,1
1.791,11.24,3,1
1.791,11.32,2,1
1.791,11.4,2,1
1.791,11.48,2,2
1.791,11.56,1,2
1.791,11.64,2,2
1.791,11.72,1,2
1.791,11.8,2,2
1.791,11.88,1,2
1.791,11.96,2,2
1.791,12.04,2,2
1.791,12.12,2,2
1.791,12.2,2,2
1.791,12.28,2,2
1.791,12.36,2,2
1.791,12.44,2,2
1.791,12.52,3,2
1.791,12.6,3,2
1.791,12.68,2,1
1.791,12.76,2,1
1.791,12.84,3,1
1.791,12.92,3,1
1.791,13.0,3,1
1.6980000000000002,13.0,0,1
1.6980000000000002,12.92,2,1
1.6980000000000002,12.84,2,1
1.6980000000000002,12.76,3,1
1.6980000000000002,12.68,3,2
1.6980000000000002,12.6,3,2
1.6980000000000002,12.52,3,2
1.6980000000000002,12.44,2,2
1.6980000000000002,12.36,3,2
1.6980000000000002,12.28,2,2
1.6980000000000002,12.2,2,2
1.6980000000000002,12.12,3,3
1.6980000000000002,12.04,2,2
1.6980000000000002,11.96,2,2
1.6980000000000002,11.88,2,2
1.6980000000000002,11.8,1,2
1.6980000000000002,11.72,2,2
1.6980000000000002,11.64,1,2
1.6980000000000002,11.56,1,2
1.6980000000000002,11.48,2,2
1.6980000000000002,11.4,2,2
1.6980000000000002,11.32,3,2
1.6980000000000002,11.24,2,2
1.6980000000000002,11.16,2,1
1.6980000000000002,11.08,2,1
1.6980000000000002,11.0,2,1
1.605,11.0,0,1
1.605,11.08,1,1
1.605,11.16,2,1
1.605,11.24,3,1
1.605,11.32,2,2
1.605,11.4,1,2
1.605,11.48,2,2
1.605,11.56,2,2
1.605,11.64,2,2
1.605,11.72,3,2
1.605,11.8,2,2
1.605,11.88,2,2
1.605,11.96,1,2
1.605,12.04,2,2
1.605,12.12,2,3
1.605,12.2,2,2
1.605,12.28,2,2
1.605,12.36,2,2
1.605,12.44,3,2
1.605,12.52,2,2
1.605,12.6,2,2
1.605,12.68,2,2
1.605,12.76,3,2
1.605,12.84,3,1
1.605,12.92,2,1
1.605,13.0,2,1
1.5119999999999998,13.0,0,1
1.5119999999999998,12.92,2,1
1.5119999999999998,12.84,3,1
1.5119999999999998,12.76,2,1
1.5119999999999998,12.68,3,2
1.5119999999999998,12.6,3,2
1.5119999999999998,12.52,3,2
1.5119999999999998,12.44,2,2
1.5119999999999998,12.36,2,2
1.5119999999999998,12.28,3,2
1.5119999999999998,12.2,2,2
1.5119999999999998,12.12,2,2
1.5119999999999998,12.04,3,3
1.5119999999999998,11.96,1,3
1.5119999999999998,11.88,2,2
1.5119999999999998,11.8,3,2
1.5119999999999998,11.72,2,2
1.5119999999999998,11.64,1,2
1.5119999999999998,11.56,2,2
1.5119999999999998,11.48,2,2
1.5119999999999998,11.4,3,2
1.5119999999999998,11.32,3,2
1.5119999999999998,11.24,3,2
1.5119999999999998,11.16,3,2
1.5119999999999998,11.08,3,1
1.5119999999999998,11.0,3,1
1.419,11.0,0,1
1.419,11.08,1,1
1.419,11.16,2,2
1.419,11.24,3,2
1.419,11.32,3,2
1.419,11.4,2,2
1.419,11.48,1,2
1.419,11.56,1,3
1.419,11.64,2,3
1.419,11.72,1,3
1.419,11.8,3,3
1.419,11.88,2,3
1.419,11.96,2,3
1.419,12.04,2,3
1.419,12.12,2,3
1.419,12.2,1,3
1.419,12.28,1,3
1.419,12.36,3,2
1.419,12.44,3,2
1.419,12.52,2,2
1.419,12.6,2,2
1.419,12.68,2,2
1.419,12.76,2,2
1.419,12.84,3,2
1.419,12.92,2,2
1.419,13.0,2,2
1.3259999999999998,13.0,0,1
1.3259999999999998,12.92,1,1
1.3259999999999998,12.84,3,1
1.3259999999999998,12.76,2,2
1.3259999999999998,12.68,3,2
1.3259999999999998,12.6,3,2
1.3259999999999998,12.52,3,2
1.3259999999999998,12.44,2,3
1.3259999999999998,12.36,1,3
1.3259999999999998,12.28,2,3
1.3259999999999998,12.2,3,3
1.3259999999999998,12.12,2,3
1.3259999999999998,12.04,2,3
1.3259999999999998,11.96,2,3
1.3259999999999998,11.88,2,3
1.3259999999999998,11.8,2,3
1.3259999999999998,11.72,1,3
1.3259999999999998,11.64,1,2
1.3259999999999998,11.56,2,2
1.3259999999999998,11.48,2,2
1.3259999999999998,11.4,2,2
1.3259999999999998,11.32,2,2
1.3259999999999998,11.24,3,2
1.3259999999999998,11.16,2,2
1.3259999999999998,11.08,2,2
1.3259999999999998,11.0,2,1
1.2329999999999999,11.0,0,1
1.2329999999999999,11.08,2,1
1.2329999999999999,11.16,3,1
1.2329999999999999,11.24,2,2
1.2329999999999999,11.32,2,3
1.2329999999999999,11.4,2,2
1.2329999999999999,11.48,2,2
1.2329999999999999,11.56,3,2
1.2329999999999999,11.64,3,3
1.2329999999999999,11.72,2,3
1.2329999999999999,11.8,2,3
1.2329999999999999,11.88,1,3
1.2329999999999999,11.96,2,3
1.2329999999999999,12.04,1,3
1.2329999999999999,12.12,2,2
1.2329999999999999,12.2,3,3
1.2329999999999999,12.28,2,3
1.2329999999999999,12.36,1,2
1.2329999999999999,12.44,2,2
1.2329999999999999,12.52,2,2
1.2329999999999999,12.6,1,2
1.2329999999999999,12.68,2,2
1.2329999999999999,12.76,2,2
1.2329999999999999,12.84,3,2
1.2329999999999999,12.92,3,2
1.2329999999999999,13.0,1,2
1.14,13.0,0,1
1.14,12.92,3,1
1.14,12.84,3,2
1.14,12.76,3,2
1.14,12.68,3,2
1.14,12.6,3,2
1.14,12.52,2,2
1.14,12.44,3,2
1.14,12.36,3,2
1.14,12.28,1,3
1.14,12.2,2,3
1.14,12.12,2,3
1.14,12.04,2,3
1.14,11.96,2,3
1.14,11.88,2,3
1.14,11.8,3,2
1.14,11.72,2,2
1.14,11.64,2,2
1.14,11.56,2,2
1.14,11.48,2,2
1.14,11.4,1,2
1.14,11.32,2,2
1.14,11.24,2,2
1.14,11.16,2,2
1.14,11.08,3,2
1.14,11.0,2,1
1.047,11.0,0,1
1.047,11.08,1,1
1.047,11.16,2,1
1.047,11.24,2,1
1.047,11.32,3,1
1.047,11.4,2,2
1.047,11.48,2,2
1.047,11.56,1,2
1.047,11.64,2,2
1.047,11.72,2,2
1.047,11.8,1,2
1.047,11.88,3,2
1.047,11.96,1,2
1.047,12.04,3,2
1.047,12.12,3,2
1.047,12.2,2,2
1.047,12.28,2,2
1.047,12.36,2,2
1.047,12.44,2,2
1.047,12.52,2,2
1.047,12.6,2,2
1.047,12.68,1,2
1.047,12.76,3,2
1.047,12.84,3,2
1.047,12.92,2,2
1.047,13.0,2,2
0.9540000000000001,13.0,0,1
0.9540000000000001,12.92,2,1
0.9540000000000001,12.84,2,1
0.9540000000000001,12.76,3,2
0.9540000000000001,12.68,3,2
0.9540000000000001,12.6,3,2
0.9540000000000001,12.52,3,2
0.9540000000000001,12.44,3,2
0.9540000000000001,12.36,3,2
0.9540000000000001,12.28,2,2
0.9540000000000001,12.2,2,2
0.9540000000000001,12.12,2,3
0.9540000000000001,12.04,2,3
0.9540000000000001,11.96,3,2
0.9540000000000001,11.88,2,2
0.9540000000000001,11.8,3,2
0.9540000000000001,11.72,2,2
0.9540000000000001,11.64,3,2
0.9540000000000001,11.56,2,2
0.9540000000000001,11.48,2,2
0.9540000000000001,11.4,3,2
0.9540000000000001,11.32,2,3
0.9540000000000001,11.24,3,2
0.9540000000000001,11.16,2,2
0.9540000000000001,11.08,3,1
0.9540000000000001,11.0,2,1
0.861,11.0,0,1
0.861,11.08,2,1
0.861,11.16,2,2
0.861,11.24,3,2
0.861,11.32,3,2
0.861,11.4,2,2
0.861,11.48,2,2
0.861,11.56,2,2
0.861,11.64,2,2
0.861,11.72,2,2
0.861,11.8,2,2
0.861,11.88,1,2
0.861,11.96,1,3
0.861,12.04,2,2
0.861,12.12,2,2
0.861,12.2,2,2
0.861,12.28,2,2
0.861,12.36,2,2
0.861,12.44,3,2
0.861,12.52,2,2
0.861,12.6,3,2
0.861,12.68,1,1
0.861,12.76,1,1
0.861,12.84,3,1
0.861,12.92,2,1
0.861,13.0,3,1
0.768,13.0,0,1
0.768,12.92,1,1
0.768,12.84,2,1
0.768,12.76,3,1
0.768,12.68,3,2
0.768,12.6,3,2
0.768,12.52,3,2
0.768,12.44,3,2
0.768,12.36,3,2
0.768,12.28,3,2
0.768,12.2,2,3
0.768,12.12,3,3
0.768,12.04,2,3
0.768,11.96,2,2
0.768,11.88,2,2
0.768,11.8,2,2
0.768,11.72,2,3
0.768,11.64,2,2
0.768,11.56,2,2
0.768,11.48,2,2
0.768,11.4,2,2
0.768,11.32,1,2
0.768,11.24,2,2
0.768,11.16,3,2
0.768,11.08,3,1
