x,y,category_label,category_predict
-3.1171,12.878,1,1
-3.0269999999999997,12.878,1,1
-3.0,12.878,0,1
-3.0,12.968,1,1
-3.0,13.058,1,1
-3.0,13.148,1,1
-3.0,13.239,2,1
-3.0,13.329,1,1
-3.0,13.419,1,1
-3.0,13.509,1,1
-3.0,13.599,1,1
-3.0,13.689,1,1
-3.0,13.779000000000002,1,1
-3.0,13.87,1,1
-3.0,13.96,1,1
-3.0,14.05,1,1
-3.0,14.122,0,1
-3.0901,14.122,1,1
-3.1802,14.122,1,1
-3.2703,14.122,1,1
-3.3604,14.122,1,2
-3.4505,14.122,1,1
-3.5405,14.122,1,1
-3.6306,14.122,1,1
-3.7207,14.122,1,1
-3.8108,14.122,1,1
-3.9009,14.122,1,2
-3.991,14.122,1,1
-4.0811,14.122,1,1
-4.1712,14.122,1,1
-4.2613,14.122,1,1
-4.3514,14.122,1,2
-4.4414,14.122,1,2
-4.5315,14.122,1,2
-4.6216,14.122,1,1
-4.7117,14.122,1,1
-4.8018,14.122,1,2
-4.8919,14.122,1,2
-4.982,14.122,1,2
-5.0721,14.122,1,2
-5.1622,14.122,1,2
-5.2523,14.122,1,2
-5.3423,14.122,1,2
-5.4324,14.122,1,2
-5.5225,14.122,1,2
-5.6126,14.122,1,2
-5.7027,14.122,1,1
-5.7928,14.122,1,1
-5.8829,14.122,1,1
-5.973,14.122,1,1
-6.0,14.122,0,1
-6.0,14.212,1,1
-6.0,14.302,1,1
-6.0,14.392000000000001,1,1
-6.0,14.481,1,1
-6.0,14.571,1,1
-6.0,14.661,1,1
-6.0,14.751,1,1
-6.0,14.841,1,1
-6.0,14.931,1,1
-6.0,15.020999999999999,1,1
-6.0,15.11,1,1
-6.0,15.2,1,1
-6.0,15.29,1,1
-6.0,15.38,1,1
-6.0,15.47,1,1
-6.0,15.56,1,1
-6.0,15.65,1,1
-6.0,15.739,1,1
-6.0,15.829,1,1
-6.0,15.919,1,1
-6.0,16.0,0,1
-5.91,16.0,1,1
-5.82,16.0,1,1
-5.73,16.0,1,2
-5.64,16.0,1,2
-5.55,16.0,1,2
-5.46,16.0,1,1
-5.37,16.0,1,1
-5.28,16.0,1,1
-5.19,16.0,1,2
-5.1,16.0,1,2
-5.01,16.0,1,1
-4.92,16.0,1,1
-4.83,16.0,1,1
-4.74,16.0,1,1
-4.65,16.0,1,1
-4.56,16.0,1,1
-4.47,16.0,1,1
-4.38,16.0,1,1
-4.29,16.0,1,1
-4.2,16.0,1,1
-4.11,16.0,1,1
-4.02,16.0,1,2
-3.93,16.0,1,1
-3.84,16.0,1,1
-3.75,16.0,1,1
-3.66,16.0,1,1
-3.57,16.0,1,1
-3.48,16.0,1,2
-3.39,16.0,1,1
-3.3,16.0,1,2
-3.21,16.0,1,1
-3.12,16.0,1,2
-3.03,16.0,1,1
-2.94,16.0,1,2
-2.85,16.0,1,1
-2.76,16.0,1,2
-2.67,16.0,1,1
-2.58,16.0,1,1
-2.49,16.0,1,1
-2.4,16.0,1,2
-2.31,16.0,1,0
-2.22,16.0,1,1
-2.13,16.0,1,1
-2.04,16.0,1,1
-1.95,16.0,1,1
-1.86,16.0,1,1
-1.77,16.0,1,1
-1.68,16.0,1,1
-1.59,16.0,1,1
-1.5,16.0,1,1
-1.41,16.0,1,2
-1.32,16.0,1,1
-1.23,16.0,1,2
-1.14,16.0,1,1
-1.05,16.0,1,1
-0.96,16.0,1,1
-0.87,16.0,1,2
-0.78,16.0,1,1
-0.69,16.0,1,2
-0.6,16.0,1,1
-0.51,16.0,1,1
-0.42,16.0,1,1
-0.33,16.0,1,2
-0.24,16.0,1,1
-0.15,16.0,1,2
-0.06,16.0,1,1
0.03,16.0,1,1
0.12,16.0,1,1
0.21,16.0,1,2
0.3,16.0,1,1
0.39,16.0,1,1
0.48,16.0,1,1
0.57,16.0,1,1
0.66,16.0,1,1
0.75,16.0,1,2
0.84,16.0,1,1
0.93,16.0,1,1
1.02,16.0,1,1
1.11,16.0,1,1
1.2,16.0,1,1
1.29,16.0,1,1
1.38,16.0,1,2
1.47,16.0,1,1
1.56,16.0,1,1
1.65,16.0,1,1
1.74,16.0,1,2
1.83,16.0,1,1
1.92,16.0,1,2
2.01,16.0,1,1
2.1,16.0,1,2
2.19,16.0,1,1
2.28,16.0,1,2
2.37,16.0,1,1
2.46,16.0,1,2
2.55,16.0,1,1
2.64,16.0,1,2
2.73,16.0,1,1
2.82,16.0,1,1
2.91,16.0,1,1
3.0,16.0,1,1
3.0,16.0,0,1
3.0,15.91,1,1
3.0,15.82,1,1
3.0,15.73,2,1
3.0,15.64,1,1
3.0,15.55,1,1
3.0,15.46,1,1
3.0,15.370999999999999,1,1
3.0,15.280999999999999,1,1
3.0,15.190999999999999,1,1
3.0,15.100999999999999,1,1
3.0,15.011,1,1
3.0,14.921,1,1
3.0,14.831,1,1
3.0,14.741,1,1
3.0,14.651,1,1
3.0,14.561,1,1
3.0,14.470999999999998,1,1
3.0,14.380999999999998,1,1
3.0,14.290999999999999,1,1
3.0,14.200999999999999,1,1
3.0,14.112,1,1
3.0,14.022,1,1
3.0,13.932,1,1
3.0,13.842,1,1
3.0,13.752,1,1
3.0,13.662,1,1
3.0,13.572000000000001,1,1
3.0,13.482000000000001,1,1
3.0,13.392000000000001,1,1
3.0,13.302,1,1
3.0,13.212,1,1
3.0,13.122,1,1
3.0,13.032,1,1
3.0,12.942,1,1
3.0,12.853,1,1
3.0,12.763,1,1
3.0,12.673,1,1
3.0,12.583,1,1
3.0,12.493,1,1
3.0,12.402999999999999,1,1
3.0,12.312999999999999,1,1
3.0,12.222999999999999,1,1
3.0,12.133,1,1
3.0,12.043,1,1
3.0,11.953,1,1
3.0,11.863,1,1
3.0,11.773,1,1
3.0,11.683,1,1
3.0,11.594000000000001,1,1
3.0,11.504000000000001,1,1
3.0,11.414000000000001,1,1
3.0,11.324000000000002,1,1
3.0,11.234000000000002,1,1
3.0,11.144,1,1
3.0,11.054,1,1
-5.907,11.0,0,1
-5.907,11.08,2,1
-5.907,11.16,1,1
-5.907,11.24,1,1
-5.907,11.32,2,1
-5.907,11.4,1,1
-5.907,11.479000000000001,1,2
-5.907,11.559000000000001,1,2
-5.907,11.639000000000001,2,2
-5.907,11.719000000000001,1,1
-5.907,11.799000000000001,2,2
-5.907,11.879000000000001,1,1
-5.907,11.959000000000001,2,1
-5.907,12.039000000000001,2,2
-5.907,12.119000000000002,2,2
-5.907,12.199000000000002,2,2
-5.907,12.279000000000002,2,2
-5.907,12.359000000000002,2,2
-5.907,12.437999999999999,1,2
-5.907,12.517999999999999,2,2
-5.907,12.597999999999999,1,1
-5.907,12.677999999999999,2,2
-5.907,12.758,1,2
-5.907,12.838,3,2
-5.907,14.122,0,1
-5.907,14.202,1,2
-5.907,14.282,1,2
-5.907,14.362,2,2
-5.907,14.442,1,2
-5.907,14.522,2,2
-5.907,14.600999999999999,2,2
-5.907,14.681,1,2
-5.907,14.761,2,2
-5.907,14.841,2,2
-5.907,14.921,1,2
-5.907,15.001,1,2
-5.907,15.081,2,2
-5.907,15.161,1,2
-5.907,15.241,1,2
-5.907,15.321,2,2
-5.907,15.401,1,2
-5.907,15.481,2,2
-5.907,15.56,2,2
-5.907,15.64,1,2
-5.907,15.72,2,1
-5.907,15.8,3,1
-5.907,15.88,2,1
-5.907,15.96,2,1
-5.814,16.0,0,1
-5.814,15.92,1,1
-5.814,15.84,1,1
-5.814,15.76,1,2
-5.814,15.68,2,2
-5.814,15.6,1,2
-5.814,15.520999999999999,2,1
-5.814,15.440999999999999,1,1
-5.814,15.360999999999999,2,2
-5.814,15.280999999999999,2,2
-5.814,15.200999999999999,2,2
-5.814,15.120999999999999,1,2
-5.814,15.040999999999999,2,2
-5.814,14.960999999999999,1,2
-5.814,14.880999999999998,3,2
-5.814,14.800999999999998,1,2
-5.814,14.720999999999998,1,2
-5.814,14.640999999999998,2,2
-5.814,14.562000000000001,1,2
-5.814,14.482000000000001,2,2
-5.814,14.402000000000001,1,2
-5.814,14.322000000000001,1,2
-5.814,14.242,1,2
-5.814,14.162,1,2
-5.814,12.878,0,2
-5.814,12.798,1,1
-5.814,12.718,1,1
-5.814,12.638,1,1
-5.814,12.558,1,2
-5.814,12.478,3,1
-5.814,12.399000000000001,2,1
-5.814,12.319,2,1
-5.814,12.239,2,2
-5.814,12.159,2,1
-5.814,12.079,2,2
-5.814,11.999,2,1
-5.814,11.919,2,2
-5.814,11.839,2,2
-5.814,11.759,1,1
-5.814,11.679,2,2
-5.814,11.599,1,1
-5.814,11.519,2,2
-5.814,11.44,2,2
-5.814,11.36,1,2
-5.814,11.28,1,2
-5.814,11.2,2,2
-5.814,11.12,2,1
-5.814,11.04,1,1
-5.721,11.0,0,1
-5.721,11.08,1,2
-5.721,11.16,2,2
-5.721,11.24,2,2
-5.721,11.32,1,2
-5.721,11.4,2,2
-5.721,11.479000000000001,3,2
-5.721,11.559000000000001,2,2
-5.721,11.639000000000001,2,2
-5.721,11.719000000000001,2,2
-5.721,11.799000000000001,1,2
-5.721,11.879000000000001,2,2
-5.721,11.959000000000001,2,2
-5.721,12.039000000000001,2,2
-5.721,12.119000000000002,2,2
-5.721,12.199000000000002,2,2
-5.721,12.279000000000002,1,2
-5.721,12.359000000000002,2,2
-5.721,12.437999999999999,2,2
-5.721,12.517999999999999,2,2
-5.721,12.597999999999999,1,2
-5.721,12.677999999999999,2,2
-5.721,12.758,1,2
-5.721,12.838,2,2
-5.721,14.122,0,2
-5.721,14.202,1,2
-5.721,14.282,2,2
-5.721,14.362,1,2
-5.721,14.442,1,2
-5.721,14.522,2,2
-5.721,14.600999999999999,3,2
-5.721,14.681,1,2
-5.721,14.761,2,2
-5.721,14.841,2,2
-5.721,14.921,1,2
-5.721,15.001,2,2
-5.721,15.081,1,2
-5.721,15.161,2,2
-5.721,15.241,3,2
-5.721,15.321,2,2
-5.721,15.401,1,2
-5.721,15.481,2,2
-5.721,15.56,1,2
-5.721,15.64,2,2
-5.721,15.72,2,2
-5.721,15.8,1,2
-5.721,15.88,2,2
-5.721,15.96,2,2
-5.627999999999999,16.0,0,2
-5.627999999999999,15.92,1,2
-5.627999999999999,15.84,1,2
-5.627999999999999,15.76,1,2
-5.627999999999999,15.68,1,2
-5.627999999999999,15.6,1,2
-5.627999999999999,15.520999999999999,2,2
-5.627999999999999,15.440999999999999,3,2
-5.627999999999999,15.360999999999999,2,2
-5.627999999999999,15.280999999999999,1,2
-5.627999999999999,15.200999999999999,2,2
-5.627999999999999,15.120999999999999,1,2
-5.627999999999999,15.040999999999999,2,2
-5.627999999999999,14.960999999999999,2,2
-5.627999999999999,14.880999999999998,1,2
-5.627999999999999,14.800999999999998,2,2
-5.627999999999999,14.720999999999998,2,2
-5.627999999999999,14.640999999999998,2,2
-5.627999999999999,14.562000000000001,1,2
-5.627999999999999,14.482000000000001,2,2
-5.627999999999999,14.402000000000001,2,2
-5.627999999999999,14.322000000000001,2,2
-5.627999999999999,14.242,3,2
-5.627999999999999,14.162,2,2
-5.627999999999999,12.878,0,2
-5.627999999999999,12.798,1,2
-5.627999999999999,12.718,1,2
-5.627999999999999,12.638,1,2
-5.627999999999999,12.558,2,2
-5.627999999999999,12.478,2,2
-5.627999999999999,12.399000000000001,3,2
-5.627999999999999,12.319,2,2
-5.627999999999999,12.239,1,2
-5.627999999999999,12.159,2,2
-5.627999999999999,12.079,2,2
-5.627999999999999,11.999,1,2
-5.627999999999999,11.919,1,2
-5.627999999999999,11.839,2,2
-5.627999999999999,11.759,1,2
-5.627999999999999,11.679,2,2
-5.627999999999999,11.599,1,2
-5.627999999999999,11.519,1,2
-5.627999999999999,11.44,1,2
-5.627999999999999,11.36,2,2
-5.627999999999999,11.28,2,2
-5.627999999999999,11.2,1,2
-5.627999999999999,11.12,2,2
-5.627999999999999,11.04,1,2
-5.535,11.0,0,1
-5.535,11.08,1,2
-5.535,11.16,1,2
-5.535,11.24,3,2
-5.535,11.32,1,2
-5.535,11.4,1,3
-5.535,11.479000000000001,3,2
-5.535,11.559000000000001,2,3
-5.535,11.639000000000001,2,3
-5.535,11.719000000000001,2,3
-5.535,11.799000000000001,2,3
-5.535,11.879000000000001,2,3
-5.535,11.959000000000001,2,3
-5.535,12.039000000000001,1,3
-5.535,12.119000000000002,2,2
-5.535,12.199000000000002,2,2
-5.535,12.279000000000002,1,2
-5.535,12.359000000000002,1,2
-5.535,12.437999999999999,2,2
-5.535,12.517999999999999,2,2
-5.535,12.597999999999999,2,2
-5.535,12.677999999999999,2,2
-5.535,12.758,1,2
-5.535,12.838,2,2
-5.535,14.122,0,2
-5.535,14.202,1,2
-5.535,14.282,1,2
-5.535,14.362,1,2
-5.535,14.442,3,2
-5.535,14.522,2,2
-5.535,14.600999999999999,2,2
-5.535,14.681,2,2
-5.535,14.761,1,2
-5.535,14.841,2,2
-5.535,14.921,2,2
-5.535,15.001,2,2
-5.535,15.081,1,2
-5.535,15.161,2,3
-5.535,15.241,2,2
-5.535,15.321,3,2
-5.535,15.401,2,2
-5.535,15.481,2,2
-5.535,15.56,1,2
-5.535,15.64,3,2
-5.535,15.72,1,2
-5.535,15.8,1,2
-5.535,15.88,2,2
-5.535,15.96,2,2
-5.442,16.0,0,1
-5.442,15.92,1,1
-5.442,15.84,1,2
-5.442,15.76,2,2
-5.442,15.68,1,2
-5.442,15.6,2,2
-5.442,15.520999999999999,2,2
-5.442,15.440999999999999,2,2
-5.442,15.360999999999999,2,3
-5.442,15.280999999999999,3,2
-5.442,15.200999999999999,2,2
-5.442,15.120999999999999,2,2
-5.442,15.040999999999999,2,3
-5.442,14.960999999999999,2,3
-5.442,14.880999999999998,3,2
-5.442,14.800999999999998,2,3
-5.442,14.720999999999998,2,2
-5.442,14.640999999999998,1,2
-5.442,14.562000000000001,2,3
-5.442,14.482000000000001,2,2
-5.442,14.402000000000001,2,2
-5.442,14.322000000000001,1,2
-5.442,14.242,3,2
-5.442,14.162,1,2
-5.442,12.878,0,2
-5.442,12.798,1,1
-5.442,12.718,1,2
-5.442,12.638,1,2
-5.442,12.558,2,2
-5.442,12.478,2,2
-5.442,12.399000000000001,3,2
-5.442,12.319,2,2
-5.442,12.239,2,2
-5.442,12.159,2,2
-5.442,12.079,1,2
-5.442,11.999,2,2
-5.442,11.919,3,2
-5.442,11.839,1,2
-5.442,11.759,3,3
-5.442,11.679,2,2
-5.442,11.599,2,2
-5.442,11.519,1,2
-5.442,11.44,1,2
-5.442,11.36,2,2
-5.442,11.28,2,2
-5.442,11.2,2,2
-5.442,11.12,2,2
-5.442,11.04,2,2
-5.349,11.0,0,1
-5.349,11.08,1,2
-5.349,11.16,1,2
-5.349,11.24,2,2
-5.349,11.32,2,2
-5.349,11.4,2,3
-5.349,11.479000000000001,3,3
-5.349,11.559000000000001,2,3
-5.349,11.639000000000001,2,3
-5.349,11.719000000000001,1,3
-5.349,11.799000000000001,1,3
-5.349,11.879000000000001,2,3
-5.349,11.959000000000001,2,3
-5.349,12.039000000000001,2,3
-5.349,12.119000000000002,2,3
-5.349,12.199000000000002,2,3
-5.349,12.279000000000002,2,3
-5.349,12.359000000000002,2,2
-5.349,12.437999999999999,2,2
-5.349,12.517999999999999,2,2
-5.349,12.597999999999999,1,2
-5.349,12.677999999999999,1,2
-5.349,12.758,3,2
-5.349,12.838,2,2
-5.349,14.122,0,2
-5.349,14.202,1,2
-5.349,14.282,1,2
-5.349,14.362,2,2
-5.349,14.442,3,2
-5.349,14.522,2,3
-5.349,14.600999999999999,3,3
-5.349,14.681,2,3
-5.349,14.761,1,3
-5.349,14.841,2,3
-5.349,14.921,2,3
-5.349,15.001,2,3
-5.349,15.081,1,3
-5.349,15.161,2,3
-5.349,15.241,2,3
-5.349,15.321,2,2
-5.349,15.401,2,2
-5.349,15.481,1,2
-5.349,15.56,1,2
-5.349,15.64,2,2
-5.349,15.72,2,2
-5.349,15.8,2,2
-5.349,15.88,2,2
-5.349,15.96,1,2
-5.256,16.0,0,2
-5.256,15.92,1,2
-5.256,15.84,1,2
-5.256,15.76,3,2
-5.256,15.68,1,2
-5.256,15.6,2,3
-5.256,15.520999999999999,2,2
-5.256,15.440999999999999,2,3
-5.256,15.360999999999999,3,3
-5.256,15.280999999999999,2,3
-5.256,15.200999999999999,1,3
-5.256,15.120999999999999,1,3
-5.256,15.040999999999999,2,3
-5.256,14.960999999999999,2,3
-5.256,14.880999999999998,1,3
-5.256,14.800999999999998,2,3
-5.256,14.720999999999998,2,3
-5.256,14.640999999999998,2,2
-5.256,14.562000000000001,2,2
-5.256,14.482000000000001,2,2
-5.256,14.402000000000001,1,2
-5.256,14.322000000000001,1,2
-5.256,14.242,2,2
-5.256,14.162,1,2
-5.256,12.878,0,2
-5.256,12.798,1,2
-5.256,12.718,1,2
-5.256,12.638,1,2
-5.256,12.558,2,2
-5.256,12.478,2,2
-5.256,12.399000000000001,2,2
-5.256,12.319,3,2
-5.256,12.239,3,3
-5.256,12.159,3,2
-5.256,12.079,2,3
-5.256,11.999,2,3
-5.256,11.919,2,3
-5.256,11.839,3,3
-5.256,11.759,2,3
-5.256,11.679,1,3
-5.256,11.599,2,2
-5.256,11.519,2,2
-5.256,11.44,1,2
-5.256,11.36,1,2
-5.256,11.28,3,2
-5.256,11.2,2,2
-5.256,11.12,2,2
-5.256,11.04,3,2
-5.162999999999999,11.0,0,1
-5.162999999999999,11.08,1,2
-5.162999999999999,11.16,1,2
-5.162999999999999,11.24,3,2
-5.162999999999999,11.32,2,2
-5.162999999999999,11.4,3,2
-5.162999999999999,11.479000000000001,2,3
-5.162999999999999,11.559000000000001,3,3
-5.162999999999999,11.639000000000001,2,3
-5.162999999999999,11.719000000000001,2,3
-5.162999999999999,11.799000000000001,3,3
-5.162999999999999,11.879000000000001,3,3
-5.162999999999999,11.959000000000001,2,3
-5.162999999999999,12.039000000000001,2,3
-5.162999999999999,12.119000000000002,2,3
-5.162999999999999,12.199000000000002,1,3
-5.162999999999999,12.279000000000002,1,3
-5.162999999999999,12.359000000000002,1,3
-5.162999999999999,12.437999999999999,1,3
-5.162999999999999,12.517999999999999,2,2
-5.162999999999999,12.597999999999999,2,2
-5.162999999999999,12.677999999999999,2,2
-5.162999999999999,12.758,1,2
-5.162999999999999,12.838,1,1
-5.162999999999999,14.122,0,2
-5.162999999999999,14.202,1,2
-5.162999999999999,14.282,1,2
-5.162999999999999,14.362,1,2
-5.162999999999999,14.442,1,2
-5.162999999999999,14.522,1,2
-5.162999999999999,14.600999999999999,3,2
-5.162999999999999,14.681,2,2
-5.162999999999999,14.761,2,2
-5.162999999999999,14.841,2,3
-5.162999999999999,14.921,1,3
-5.162999999999999,15.001,1,3
-5.162999999999999,15.081,1,3
-5.162999999999999,15.161,2,3
-5.162999999999999,15.241,2,3
-5.162999999999999,15.321,2,3
-5.162999999999999,15.401,2,3
-5.162999999999999,15.481,1,3
-5.162999999999999,15.56,2,2
-5.162999999999999,15.64,2,2
-5.162999999999999,15.72,2,2
-5.162999999999999,15.8,1,2
-5.162999999999999,15.88,2,2
-5.162999999999999,15.96,2,2
-5.07,16.0,0,2
-5.07,15.92,1,2
-5.07,15.84,1,2
-5.07,15.76,2,2
-5.07,15.68,3,2
-5.07,15.6,2,3
-5.07,15.520999999999999,2,3
-5.07,15.440999999999999,2,3
-5.07,15.360999999999999,1,3
-5.07,15.280999999999999,2,3
-5.07,15.200999999999999,1,3
-5.07,15.120999999999999,2,3
-5.07,15.040999999999999,2,3
-5.07,14.960999999999999,2,3
-5.07,14.880999999999998,2,2
-5.07,14.800999999999998,2,3
-5.07,14.720999999999998,2,3
-5.07,14.640999999999998,2,3
-5.07,14.562000000000001,2,3
-5.07,14.482000000000001,2,3
-5.07,14.402000000000001,2,3
-5.07,14.322000000000001,1,2
-5.07,14.242,1,2
-5.07,14.162,2,2
-5.07,12.878,0,2
-5.07,12.798,1,2
-5.07,12.718,2,2
-5.07,12.638,2,2
-5.07,12.558,2,2
-5.07,12.478,3,3
-5.07,12.399000000000001,1,3
-5.07,12.319,3,3
-5.07,12.239,2,3
-5.07,12.159,3,3
-5.07,12.079,2,3
-5.07,11.999,2,2
-5.07,11.919,2,3
-5.07,11.839,2,3
-5.07,11.759,2,3
-5.07,11.679,2,3
-5.07,11.599,1,3
-5.07,11.519,1,3
-5.07,11.44,2,3
-5.07,11.36,1,2
-5.07,11.28,3,2
-5.07,11.2,3,2
-5.07,11.12,2,2
-5.07,11.04,2,2
-4.977,11.0,0,1
-4.977,11.08,1,2
-4.977,11.16,2,2
-4.977,11.24,1,2
-4.977,11.32,2,2
-4.977,11.4,1,3
-4.977,11.479000000000001,2,3
-4.977,11.559000000000001,3,3
-4.977,11.639000000000001,3,3
-4.977,11.719000000000001,3,3
-4.977,11.799000000000001,3,3
-4.977,11.879000000000001,2,3
-4.977,11.959000000000001,2,3
-4.977,12.039000000000001,2,3
-4.977,12.119000000000002,1,3
-4.977,12.199000000000002,1,3
-4.977,12.279000000000002,2,3
-4.977,12.359000000000002,1,3
-4.977,12.437999999999999,1,3
-4.977,12.517999999999999,2,3
-4.977,12.597999999999999,2,3
-4.977,12.677999999999999,2,2
-4.977,12.758,2,2
-4.977,12.838,2,3
-4.977,14.122,0,2
-4.977,14.202,1,2
-4.977,14.282,1,3
-4.977,14.362,2,2
-4.977,14.442,2,3
-4.977,14.522,2,3
-4.977,14.600999999999999,3,3
-4.977,14.681,2,3
-4.977,14.761,3,3
-4.977,14.841,2,3
-4.977,14.921,2,3
-4.977,15.001,3,3
-4.977,15.081,2,3
-4.977,15.161,1,3
-4.977,15.241,3,3
-4.977,15.321,2,3
-4.977,15.401,2,3
-4.977,15.481,2,3
-4.977,15.56,1,3
-4.977,15.64,2,3
-4.977,15.72,3,3
-4.977,15.8,2,2
-4.977,15.88,3,2
-4.977,15.96,3,2
-4.8839999999999995,16.0,0,1
-4.8839999999999995,15.92,1,1
-4.8839999999999995,15.84,1,1
-4.8839999999999995,15.76,2,1
-4.8839999999999995,15.68,3,2
-4.8839999999999995,15.6,1,2
-4.8839999999999995,15.520999999999999,3,3
-4.8839999999999995,15.440999999999999,1,3
-4.8839999999999995,15.360999999999999,1,3
-4.8839999999999995,15.280999999999999,2,3
-4.8839999999999995,15.200999999999999,3,3
-4.8839999999999995,15.120999999999999,1,3
-4.8839999999999995,15.040999999999999,2,3
-4.8839999999999995,14.960999999999999,2,3
-4.8839999999999995,14.880999999999998,1,3
-4.8839999999999995,14.800999999999998,1,3
-4.8839999999999995,14.720999999999998,1,3
-4.8839999999999995,14.640999999999998,2,3
-4.8839999999999995,14.562000000000001,3,3
-4.8839999999999995,14.482000000000001,2,2
-4.8839999999999995,14.402000000000001,3,2
-4.8839999999999995,14.322000000000001,1,2
-4.8839999999999995,14.242,1,2
-4.8839999999999995,14.162,3,2
-4.8839999999999995,12.878,0,1
-4.8839999999999995,12.798,1,1
-4.8839999999999995,12.718,1,1
-4.8839999999999995,12.638,2,1
-4.8839999999999995,12.558,2,1
-4.8839999999999995,12.478,2,2
-4.8839999999999995,12.399000000000001,3,3
-4.8839999999999995,12.319,3,3
-4.8839999999999995,12.239,3,3
-4.8839999999999995,12.159,1,3
-4.8839999999999995,12.079,2,3
-4.8839999999999995,11.999,3,3
-4.8839999999999995,11.919,3,3
-4.8839999999999995,11.839,2,3
-4.8839999999999995,11.759,1,3
-4.8839999999999995,11.679,2,2
-4.8839999999999995,11.599,3,2
-4.8839999999999995,11.519,2,3
-4.8839999999999995,11.44,2,3
-4.8839999999999995,11.36,2,2
-4.8839999999999995,11.28,2,2
-4.8839999999999995,11.2,2,2
-4.8839999999999995,11.12,2,2
-4.8839999999999995,11.04,3,2
